Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
send-led-string-light-for-free-diy-felt-tree-spare-ornaments-bundle,,,,,,,,2 SETS WITH 2pcs LED(Free Shipping),,,,,ZZQ1103*2,0.0,,deny,manual,49.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/1597128919_1_68403a46-a2b2-4a45-b83b-b8368af37abf.png?v=1606227467,2,,,,,,,,,,,,,,,,,,,lb,,,
send-led-string-light-for-free-diy-felt-tree-spare-ornaments-bundle,,,,,,,,4 SETS BEST PRICES WITH 4pcs LED,,,,,ZZQ1103*4,0.0,,deny,manual,69.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/1597128905_1_5b5c80af-f1dc-4a38-8c57-e1415208157b.png?v=1606227469,3,,,,,,,,,,,,,,,,,,,lb,,,
send-led-string-light-for-free-diy-felt-tree-spare-ornaments-bundle,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/1597128931_1_41857ff4-14d8-4447-af02-16f083045c5c.png?v=1606227472,4,,,,,,,,,,,,,,,,,,,,,,
send-led-string-light-for-free-diy-felt-tree-spare-ornaments-bundle,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/1597128949_1_2bef69d7-5a01-4473-a02c-214c9248e35d.png?v=1606227480,5,,,,,,,,,,,,,,,,,,,,,,
send-led-string-light-for-free-diy-felt-tree-spare-ornaments-bundle,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/9d40.png?v=1606227482,6,,,,,,,,,,,,,,,,,,,,,,
send-led-string-light-for-free-diy-felt-tree-spare-ornaments-bundle,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/1597131083_1_c5c8a841-3bed-450a-ab4c-57e2029d9a68.png?v=1606227484,7,,,,,,,,,,,,,,,,,,,,,,
send-led-string-light-for-free-diy-felt-tree-spare-ornaments-bundle,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/1597131114_1_8ef938a4-ec44-417a-9631-8ca0d88f9012.png?v=1606227487,8,,,,,,,,,,,,,,,,,,,,,,
send-led-string-light-for-free-diy-felt-tree-spare-ornaments-bundle,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/1597131124_1_924fa08e-6f7b-4323-b446-91416253d9f4.png?v=1606227491,9,,,,,,,,,,,,,,,,,,,,,,
send-led-string-light-for-free-diy-felt-tree-spare-ornaments-bundle,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/1597131147_1_4c2702a8-e888-43df-8230-a010eea48f98.png?v=1606227504,10,,,,,,,,,,,,,,,,,,,,,,
send-led-string-light-for-free-diy-felt-tree-spare-ornaments-bundle,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/1597131158_1_2b6729ca-18e3-485f-9811-bcef7655197b.png?v=1606227508,11,,,,,,,,,,,,,,,,,,,,,,
send-led-string-light-for-free-diy-felt-tree-spare-ornaments-bundle,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/1597131172_1_8e14ede8-20b3-40ff-8a02-3675a53540f7.png?v=1606227511,12,,,,,,,,,,,,,,,,,,,,,,
corset-leggings,Sexy High Waist Fitness Corset Leggings,"<p style=""margin-bottom: 15px; color: #222323; font-family: Arapey, serif; font-size: 16px;""><img src=""https://cdn.shopify.com/s/files/1/0191/5210/9668/files/image4-23_13ad0603-0cf8-406e-812e-8e3d222e2b94_large.jpeg?v=1565240595"" alt="""" style=""display: block; margin-left: auto; margin-right: auto;""></p>
<p><strong>Offer Details:</strong></p>
<ul class=""default"">
<li class=""default"">Special Sale - Only<span> </span><span><span style=""color: #0b9bd8;""><strong>$23.99NOW</strong></span>.</span><span> </span>After that, we will restore its original price ($47.98)</li>
<li class=""default""><span style=""color: #0b9bd8;""><strong>🔥99.89% </strong><span style=""color: #404040;"">of customers are </span><strong>buying 3 or more to meet daily needs🔥</strong></span></li>
</ul>
<hr>
<div>
<strong>Colour：</strong><span>Black/Gray</span><br>
</div>
<div>
<strong>Fabric：</strong><span>75%Nylon + 25%Spandex</span>
</div>
<div><span><img alt="""" src=""https://cdn.shopify.com/s/files/1/0499/7405/0975/files/d4719cd55b5e2a2676cfebe92033ddf7_819d6619-1fb3-4102-ae78-b6d6bb057a61_480x480.jpg?v=1604043385"" style=""display: block; margin-left: auto; margin-right: auto;""></span></div>
<div><span><img alt="""" src=""https://cdn.shopify.com/s/files/1/0499/7405/0975/files/1_480x480.jpg?v=1604393262"" style=""display: block; margin-left: auto; margin-right: auto;""></span></div>
<div><span><img alt="""" src=""https://cdn.shopify.com/s/files/1/0499/7405/0975/files/1-1_480x480.jpg?v=1604393294"" style=""display: block; margin-left: auto; margin-right: auto;""></span></div>
<div><span><img alt="""" src=""https://cdn.shopify.com/s/files/1/0499/7405/0975/files/2_480x480.jpg?v=1604393338"" style=""display: block; margin-left: auto; margin-right: auto;""></span></div>
<div><span><img alt="""" src=""https://cdn.shopify.com/s/files/1/0499/7405/0975/files/3_480x480.jpg?v=1604393373"" style=""display: block; margin-left: auto; margin-right: auto;""></span></div>
<div><span><img alt="""" src=""https://cdn.shopify.com/s/files/1/0499/7405/0975/files/4_480x480.jpg?v=1604393402"" style=""display: block; margin-left: auto; margin-right: auto;""></span></div>
<div><span><img alt="""" src=""https://cdn.shopify.com/s/files/1/0499/7405/0975/files/5_480x480.jpg?v=1604393426"" style=""display: block; margin-left: auto; margin-right: auto;""></span></div>
<div><span><img alt="""" src=""https://cdn.shopify.com/s/files/1/0499/7405/0975/files/H03ba90a3738f40c6800b88fbc40f8bd2U_480x480.jpg?v=1604393522"" style=""display: block; margin-left: auto; margin-right: auto;""></span></div>
<div><img src=""https://cdn.shopify.com/s/files/1/0007/6061/0852/files/ia_100000031.jpg?v=1601911007"" alt="""" style=""display: block; margin-left: auto; margin-right: auto;""></div>
<div><img src=""https://cdn.shopify.com/s/files/1/0007/6061/0852/files/ia_100000030.jpg?v=1601910997"" alt="""" style=""display: block; margin-left: auto; margin-right: auto;""></div>
<div>
<img src=""https://cdn.shopify.com/s/files/1/0007/6061/0852/files/3_8b86b185-5ac4-46e1-b148-0ceca92d4b3e.jpg?v=1601911033"" alt="""" style=""display: block; margin-left: auto; margin-right: auto;""><img src=""https://cdn.shopify.com/s/files/1/0007/6061/0852/files/ia_100000041.jpg?v=1601911050"" alt="""" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0007/6061/0852/files/ia_100000041.jpg?v=1601911050""><img src=""https://cdn.shopify.com/s/files/1/0007/6061/0852/files/ia_100000042.jpg?v=1601911063"" alt="""" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0007/6061/0852/files/ia_100000042.jpg?v=1601911063""><img src=""https://cdn.shopify.com/s/files/1/0007/6061/0852/files/ia_100000043.jpg?v=1601911071"" alt="""" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0007/6061/0852/files/ia_100000043.jpg?v=1601911071"">
</div>
<div><img alt="""" src=""https://cdn.shopify.com/s/files/1/0499/7405/0975/files/d4719cd55b5e2a2676cfebe92033ddf7_819d6619-1fb3-4102-ae78-b6d6bb057a61_480x480.jpg?v=1604043385"" style=""display: block; margin-left: auto; margin-right: auto;""></div>
<p><img alt="""" src=""https://cdn.shopify.com/s/files/1/0458/2513/0660/files/4_large_469b3640-3c0e-4c8d-b3ff-103fc302e674_480x480.png?v=1597819849"" style=""display: block; margin-left: auto; margin-right: auto;""></p>
<ul>
<li><span>We truly offer the most stunning, trendy highest-quality products in the world.</span></li>
<li><span>We will do WHATEVER it takes with outstanding customer service support to assist everyone as we highly value our customer satisfaction with absolute ZERO risks.</span></li>
<li><span>We make sure that every customer is 100% satisfied in every aspect!</span></li>
<li><span>If you are not satisfied with receiving the goods, you can apply for a refund.</span></li>
</ul>
<p><strong>You can pay with PayPal; if you don't have a PayPal account, we accept all credit cards: select 'PayPal' and click the 'Pay with Debit or Credit Card' button.</strong></p>",Zoopuff,"",cloth,true,Color,Black,Size,S,,,LDP103001-Black-S,250.0,,deny,manual,23.99,47.98,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/ia_100000091.jpg?v=1606227617,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/ia_100000091.jpg?v=1606227617,g,,,active
corset-leggings,,,,,,,,Black,,M,,,LDP103001-Black-M,250.0,,deny,manual,23.99,47.98,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/ia_100000008.jpg?v=1606227622,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/ia_100000091.jpg?v=1606227617,g,,,
corset-leggings,,,,,,,,Black,,L,,,LDP103001-Black-L,250.0,,deny,manual,23.99,47.98,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/ia_100000009.jpg?v=1606227625,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/ia_100000091.jpg?v=1606227617,g,,,
corset-leggings,,,,,,,,Black,,XL,,,LDP103001-Black-XL,250.0,,deny,manual,23.99,47.98,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/ia_100000005.jpg?v=1606227627,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/ia_100000091.jpg?v=1606227617,g,,,
corset-leggings,,,,,,,,Gray,,S,,,LDP103001-Gray-S,250.0,,deny,manual,23.99,47.98,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/ia_100000090.jpg?v=1606227656,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/ia_100000090.jpg?v=1606227656,g,,,
corset-leggings,,,,,,,,Gray,,M,,,LDP103001-Gray-M,250.0,,deny,manual,23.99,47.98,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/ia_100000090.jpg?v=1606227656,g,,,
corset-leggings,,,,,,,,Gray,,L,,,LDP103001-Gray-L,250.0,,deny,manual,23.99,47.98,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/ia_100000090.jpg?v=1606227656,g,,,
corset-leggings,,,,,,,,Gray,,XL,,,LDP103001-Gray-XL,250.0,,deny,manual,23.99,47.98,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/ia_100000090.jpg?v=1606227656,g,,,
shotbuddy™-6-shot-glass-dispenser-and-holder,ShotBuddy™ 6 Shot Glass Dispenser and Holder,"<h2 data-mce-fragment=""1"">Instantly fill. No spill, no mess, no waste.<br>
</h2>
<img src=""https://cdn.shopify.com/s/files/1/0421/7654/4931/files/thumbnail3_638b8cac-5251-457b-802d-cb193448c0a5_480x480.gif?v=1604305867"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0421/7654/4931/files/thumbnail3_638b8cac-5251-457b-802d-cb193448c0a5_480x480.gif?v=1604305867""><br data-mce-fragment=""1"">
<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">You place your shot glasses under the container — then you pour your alcohol of choice into the top. Then it dispenses that liquid gold to all the shot glasses below and boom, you have shots for six almost instantly.</span></p>
<img src=""https://cdn.shopify.com/s/files/1/0421/7654/4931/files/thumbnail4_1895331b-d4f8-4410-b268-17740622efab_480x480.gif?v=1604305955"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0421/7654/4931/files/thumbnail4_1895331b-d4f8-4410-b268-17740622efab_480x480.gif?v=1604305955""><br data-mce-fragment=""1"">
<p data-mce-fragment=""1""><b data-mce-fragment=""1"">FEATURES</b></p>
<ul>
<li><b data-mce-fragment=""1"">Party Buddy</b></li>
</ul>
<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">This gadget is sure to make you the star of your next socially distant party.</span></p>
<ul>
<li><b data-mce-fragment=""1"">Easy Pouring</b></li>
</ul>
<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Perfectly filled shot glasses in no time - never again will you have to worry about the shot glasses being filled differently and ⅓ of  the bottle is spilled/wasted.</span></p>
<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0421/7654/4931/files/thumbnail5_4f36422b-a835-4d01-9ac1-20bbb6a52ce3_480x480.jpg?v=1604306091""></span></p>
<ul>
<li><b data-mce-fragment=""1"">Easy to Clean</b></li>
</ul>
<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Eco-friendly silicone materials are easily rinsed and cleaned with a run under the tap.</span></p>
<ul>
<li><b data-mce-fragment=""1"">Glasses Holder</b></li>
</ul>
<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Specially designed to ensure that it sits comfortably in your hand and you can comfortably offer the shot glasses to your guests. </span></p>
<ul>
<li><b data-mce-fragment=""1"">Colorful Cup</b></li>
</ul>
<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">All your clear shots can look like colorfully layered cocktails with these ombre shot glasses.</span></p>
<img src=""https://cdn.shopify.com/s/files/1/0421/7654/4931/files/thumbnail6_ce2fcdc7-bdd4-45f1-b347-b649bf6efd9e_480x480.jpg?v=1604306128"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0421/7654/4931/files/thumbnail6_ce2fcdc7-bdd4-45f1-b347-b649bf6efd9e_480x480.jpg?v=1604306128""><br data-mce-fragment=""1"">
<p data-mce-fragment=""1""><b data-mce-fragment=""1"">SPECIFICATIONS</b></p>
<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Holder Color: Blue, Gray</span></p>
<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Glass Color: Clear, Ombre</span></p>
<br data-mce-fragment=""1"">
<p data-mce-fragment=""1""><b data-mce-fragment=""1"">PACKAGE INCLUDES</b></p>
<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">1x Shot Dispenser OR WITH</span></p>
<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">6x 6 Shot Glasses</span></p>
<br data-mce-fragment=""1"">",yi yuxiang,"","party, Shot Glass",true,Select Your Offer,Just ShotBuddy™ - Blue,,,,,WA1562-BU,200.0,,deny,manual,19.98,39.96,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/thumbnail1_68d84637-5291-479c-a12a-5e58eaaf0748.jpg?v=1606227699,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/thumbnail7_d78a9f8b-1b83-4867-b1bd-598ca16a9a63.jpg?v=1606227717,kg,,,active
shotbuddy™-6-shot-glass-dispenser-and-holder,,,,,,,,Just ShotBuddy™ - Gray,,,,,WA1562-GY,200.0,,deny,manual,19.98,39.96,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/thumbnail4_480ad023-1a08-46da-a206-ff938069361b.gif?v=1606227702,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/thumbnail7_d78a9f8b-1b83-4867-b1bd-598ca16a9a63.jpg?v=1606227717,kg,,,
shotbuddy™-6-shot-glass-dispenser-and-holder,,,,,,,,ShotBuddy™ - Blue + 6 Clear Shot Glasses,,,,,WA1562-BU+WA1584,200.0,,deny,manual,28.99,59.98,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/thumbnail3_147c26ff-540a-420d-9628-985d6933d62e.gif?v=1606227704,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/thumbnail8_780b7590-6069-4001-b2e3-76c0bc697a75.jpg?v=1606227720,kg,,,
shotbuddy™-6-shot-glass-dispenser-and-holder,,,,,,,,ShotBuddy™ - Blue + 6 Ombre  Colour Shot Glasses,,,,,TC-Shoty-Blue-Ombre,200.0,,deny,manual,29.99,59.98,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/thumbnail5_643870ce-c603-4c4f-b59b-2da09c1c3db2.jpg?v=1606227706,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/thumbnail8_780b7590-6069-4001-b2e3-76c0bc697a75.jpg?v=1606227720,kg,,,
shotbuddy™-6-shot-glass-dispenser-and-holder,,,,,,,,ShotBuddy™ - Gray + 6 Clear Shot Glasses,,,,,WA1562-GY+WA1584,200.0,,deny,manual,28.99,59.98,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/thumbnail6_8d58c864-716c-4a08-bcae-37f7c9bb2207.jpg?v=1606227709,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/thumbnail9_450a5c75-8578-4641-a073-165d8c325444.jpg?v=1606227721,kg,,,
shotbuddy™-6-shot-glass-dispenser-and-holder,,,,,,,,ShotBuddy™ - Gray + 6 Ombre Colour Shot Glasses,,,,,TC-Shoty-Gray-Ombre,200.0,,deny,manual,29.99,59.98,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/thumbnail7_d78a9f8b-1b83-4867-b1bd-598ca16a9a63.jpg?v=1606227717,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/thumbnail9_450a5c75-8578-4641-a073-165d8c325444.jpg?v=1606227721,kg,,,
shotbuddy™-6-shot-glass-dispenser-and-holder,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/thumbnail8_780b7590-6069-4001-b2e3-76c0bc697a75.jpg?v=1606227720,7,,,,,,,,,,,,,,,,,,,,,,
shotbuddy™-6-shot-glass-dispenser-and-holder,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/thumbnail9_450a5c75-8578-4641-a073-165d8c325444.jpg?v=1606227721,8,,,,,,,,,,,,,,,,,,,,,,
shotbuddy™-6-shot-glass-dispenser-and-holder,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/thumbnail9_ef511bb7-cb99-45c7-9b15-0dbea6670890.jpg?v=1606227725,9,,,,,,,,,,,,,,,,,,,,,,
